DivisionNm,CountNum,PPId,ALP,GRN,IND,LNP,ONP,OTH,TEAL
Robertson,7,83513,0.0,0.1471,,0.1176,0.7353000000000001,-1.0,
Robertson,7,83538,0.0,0.2857,,0.07139999999999999,0.6429,-1.0,
Robertson,7,83558,0.0740925907409259,0.0740925907409259,,0.1851814818518148,0.6666333366663334,-1.0,
Robertson,7,83862,0.0538,0.0645,,0.27690000000000003,0.6048,-1.0,
Robertson,7,97759,0.0,0.045495450454954504,,0.3181681831816819,0.6363363663633638,-1.0,
Robertson,7,108573,0.0,0.2353,,0.3529,0.4118,-1.0,
Robertson,8,0,0.275175,0.358725,,0.3661,-1.0,0.0,
Robertson,8,618,0.1429,0.3095,,0.5476,-1.0,0.0,
Robertson,8,620,0.2193,0.3333,,0.4474,-1.0,0.0,
Robertson,8,2586,0.19440000000000002,0.3056,,0.5,-1.0,0.0,
Robertson,8,2588,0.34,0.3,,0.36,-1.0,0.0,
Robertson,8,2589,0.18420000000000003,0.36840000000000006,,0.4474,-1.0,0.0,
Robertson,8,2590,0.26530000000000004,0.2959,,0.4388,-1.0,0.0,
Robertson,8,2591,0.19079999999999997,0.3289,,0.4803,-1.0,0.0,
Robertson,8,2592,0.2256,0.24059999999999998,,0.5338,-1.0,0.0,
Robertson,8,2593,0.31579999999999997,0.36840000000000006,,0.31579999999999997,-1.0,0.0,
Robertson,8,2594,0.2917,0.275,,0.43329999999999996,-1.0,0.0,
Robertson,8,2596,0.2797,0.3077,,0.41259999999999997,-1.0,0.0,
Robertson,8,2597,0.20929999999999999,0.2791,,0.5115999999999999,-1.0,0.0,
Robertson,8,2598,0.2095,0.2635,,0.527,-1.0,0.0,
Robertson,8,2604,0.26152615261526146,0.3846384638463846,,0.3538353835383538,-1.0,0.0,
Robertson,8,2605,0.3382338233823382,0.2941294129412941,,0.3676367636763676,-1.0,0.0,
Robertson,8,2606,0.26207379262073793,0.28967103289671037,,0.44825517448255175,-1.0,0.0,
Robertson,8,2610,0.19440000000000002,0.25,,0.5556,-1.0,0.0,
Robertson,8,2611,0.2353,0.5882000000000001,,0.1765,-1.0,0.0,
Robertson,8,2612,0.27777222277772223,0.16668333166683333,,0.5555444455554445,-1.0,0.0,
Robertson,8,2615,0.2645,0.3636,,0.37189999999999995,-1.0,0.0,
Robertson,8,2618,0.12119999999999999,0.303,,0.5758,-1.0,0.0,
Robertson,8,2620,0.1333,0.30670000000000003,,0.56,-1.0,0.0,
Robertson,8,2621,0.22219999999999998,0.2963,,0.4815,-1.0,0.0,
Robertson,8,2622,0.20190000000000002,0.2981,,0.5,-1.0,0.0,
Robertson,8,2623,0.1702,0.2766,,0.5532,-1.0,0.0,
Robertson,8,2624,0.35,0.3,,0.35,-1.0,0.0,
Robertson,8,2625,0.14708529147085295,0.42645735426457354,,0.42645735426457354,-1.0,0.0,
Robertson,8,2626,0.24,0.25329999999999997,,0.5067,-1.0,0.0,
Robertson,8,2628,0.2151,0.3978,,0.3871,-1.0,0.0,
Robertson,8,2629,0.3009,0.3186,,0.38049999999999995,-1.0,0.0,
Robertson,8,2631,0.300969903009699,0.2815718428157184,,0.41745825417458254,-1.0,0.0,
Robertson,8,2633,0.2584,0.3146,,0.42700000000000005,-1.0,0.0,
Robertson,8,11919,0.2422,0.3125,,0.44530000000000003,-1.0,0.0,
Robertson,8,31134,0.27302730273027304,0.2591259125912591,,0.4678467846784678,-1.0,0.0,
Robertson,8,31699,0.21792179217921792,0.20512051205120516,,0.576957695769577,-1.0,0.0,
Robertson,8,31701,0.264,0.32,,0.41600000000000004,-1.0,0.0,
Robertson,8,31708,0.26347365263473654,0.26347365263473654,,0.47305269473052697,-1.0,0.0,
Robertson,8,31960,0.32353235323532353,0.3382338233823382,,0.3382338233823382,-1.0,0.0,
Robertson,8,32594,0.23929999999999998,0.24539999999999998,,0.5153,-1.0,0.0,
Robertson,8,33075,0.1552,0.29309999999999997,,0.5517,-1.0,0.0,
Robertson,8,33077,0.12308769123087693,0.24617538246175386,,0.6307369263073693,-1.0,0.0,
Robertson,8,65594,0.0,1.0,,0.0,-1.0,0.0,
Robertson,8,83499,0.25,0.3667,,0.3833,-1.0,0.0,
Robertson,8,83504,0.3,0.2875,,0.4125,-1.0,0.0,
Robertson,8,83513,0.19699999999999998,0.4242,,0.3788,-1.0,0.0,
Robertson,8,83538,0.1,0.3,,0.6,-1.0,0.0,
Robertson,8,83558,0.2787,0.3115,,0.40979999999999994,-1.0,0.0,
Robertson,8,83862,0.2,0.23190000000000002,,0.5681,-1.0,0.0,
Robertson,8,97759,0.2820717928207179,0.3076692330766923,,0.4102589741025897,-1.0,0.0,
Robertson,8,108573,0.42855714428557146,0.14288571142885712,,0.42855714428557146,-1.0,0.0,
Robertson,9,0,0.774625,-1.0,,0.22537500000000002,0.0,0.0,
Robertson,9,618,0.8219,-1.0,,0.17809999999999998,0.0,0.0,
Robertson,9,620,0.7544,-1.0,,0.24559999999999998,0.0,0.0,
Robertson,9,2586,0.8058,-1.0,,0.1942,0.0,0.0,
Robertson,9,2588,0.7368000000000001,-1.0,,0.2632,0.0,0.0,
Robertson,9,2589,0.8548,-1.0,,0.1452,0.0,0.0,
Robertson,9,2590,0.7955,-1.0,,0.2045,0.0,0.0,
Robertson,9,2591,0.8151,-1.0,,0.18489999999999998,0.0,0.0,
Robertson,9,2592,0.8083,-1.0,,0.1917,0.0,0.0,
Robertson,9,2593,0.7542,-1.0,,0.2458,0.0,0.0,
Robertson,9,2594,0.7927,-1.0,,0.2073,0.0,0.0,
Robertson,9,2596,0.7816,-1.0,,0.2184,0.0,0.0,
Robertson,9,2597,0.8414,-1.0,,0.1586,0.0,0.0,
Robertson,9,2598,0.8271,-1.0,,0.1729,0.0,0.0,
Robertson,9,2604,0.8089,-1.0,,0.1911,0.0,0.0,
Robertson,9,2605,0.8095,-1.0,,0.1905,0.0,0.0,
Robertson,9,2606,0.7985,-1.0,,0.20149999999999998,0.0,0.0,
Robertson,9,2610,0.6222,-1.0,,0.3778,0.0,0.0,
Robertson,9,2611,0.8125,-1.0,,0.1875,0.0,0.0,
Robertson,9,2612,0.7778,-1.0,,0.22219999999999998,0.0,0.0,
Robertson,9,2615,0.8527,-1.0,,0.14730000000000001,0.0,0.0,
Robertson,9,2618,0.7419,-1.0,,0.2581,0.0,0.0,
Robertson,9,2620,0.8234999999999999,-1.0,,0.1765,0.0,0.0,
Robertson,9,2621,0.8731,-1.0,,0.12689999999999999,0.0,0.0,
Robertson,9,2622,0.8484999999999999,-1.0,,0.1515,0.0,0.0,
Robertson,9,2623,0.6765000000000001,-1.0,,0.3235,0.0,0.0,
Robertson,9,2624,0.8,-1.0,,0.2,0.0,0.0,
Robertson,9,2625,0.755,-1.0,,0.245,0.0,0.0,
Robertson,9,2626,0.8278,-1.0,,0.1722,0.0,0.0,
Robertson,9,2628,0.8087000000000001,-1.0,,0.1913,0.0,0.0,
Robertson,9,2629,0.7962,-1.0,,0.20379999999999998,0.0,0.0,
Robertson,9,2631,0.8293,-1.0,,0.1707,0.0,0.0,
Robertson,9,2633,0.8248000000000001,-1.0,,0.1752,0.0,0.0,
Robertson,9,11919,0.7927,-1.0,,0.2073,0.0,0.0,
Robertson,9,31134,0.82,-1.0,,0.18,0.0,0.0,
Robertson,9,31699,0.7801,-1.0,,0.21989999999999998,0.0,0.0,
Robertson,9,31701,0.7676999999999999,-1.0,,0.2323,0.0,0.0,
Robertson,9,31708,0.8362999999999999,-1.0,,0.1637,0.0,0.0,
Robertson,9,31960,0.7895,-1.0,,0.21050000000000002,0.0,0.0,
Robertson,9,32594,0.7918000000000001,-1.0,,0.2082,0.0,0.0,
Robertson,9,33075,0.8158,-1.0,,0.18420000000000003,0.0,0.0,
Robertson,9,33077,0.8190000000000001,-1.0,,0.18100000000000002,0.0,0.0,
Robertson,9,65594,1.0,-1.0,,0.0,0.0,0.0,
Robertson,9,83499,0.7128,-1.0,,0.2872,0.0,0.0,
Robertson,9,83504,0.6815000000000001,-1.0,,0.3185,0.0,0.0,
Robertson,9,83513,0.7886,-1.0,,0.2114,0.0,0.0,
Robertson,9,83538,0.8281000000000001,-1.0,,0.17190000000000003,0.0,0.0,
Robertson,9,83558,0.858,-1.0,,0.142,0.0,0.0,
Robertson,9,83862,0.82,-1.0,,0.18,0.0,0.0,
Robertson,9,97759,0.8154,-1.0,,0.18460000000000001,0.0,0.0,
Robertson,9,108573,0.9216,-1.0,,0.0784,0.0,0.0,
Ryan,1,0,0.4087852980726132,0.0350615070471637,,0.29891926888789283,0.25723392599233036,-1.0,
Ryan,1,5169,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,5188,0.14285714285714285,0.14285714285714285,,0.42857142857142855,0.2857142857142857,-1.0,
Ryan,1,5193,0.5,0.0,,0.0,0.5,-1.0,
Ryan,1,6494,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,6498,0.0,0.5,,0.0,0.5,-1.0,
Ryan,1,6500,1.0,0.0,,0.0,0.0,-1.0,
Ryan,1,6501,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,6502,0.0,0.0,,1.0,0.0,-1.0,
Ryan,1,6507,0.0,0.0,,0.3333333333333333,0.6666666666666666,-1.0,
Ryan,1,6509,0.0,0.0,,0.0,0.0,-1.0,
Ryan,1,6510,0.0,0.2,,0.0,0.8,-1.0,
Ryan,1,6511,0.25,0.0,,0.25,0.5,-1.0,
Ryan,1,6512,0.0,0.5,,0.0,0.5,-1.0,
Ryan,1,6513,0.0,1.0,,0.0,0.0,-1.0,
Ryan,1,6515,1.0,0.0,,0.0,0.0,-1.0,
Ryan,1,6518,0.0,1.0,,0.0,0.0,-1.0,
Ryan,1,6519,0.0,0.0,,0.5,0.5,-1.0,
Ryan,1,6521,0.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,-1.0,
Ryan,1,6524,0.0,0.5,,0.25,0.25,-1.0,
Ryan,1,6525,0.6665888940737285,0.33341110592627154,,0.0,0.0,-1.0,
Ryan,1,6527,0.0,0.0,,0.0,0.0,-1.0,
Ryan,1,6528,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,11996,0.3749812509374531,0.0,,0.3749812509374531,0.25003749812509374,-1.0,
Ryan,1,31470,0.0,0.0,,0.8333333333333334,0.16666666666666666,-1.0,
Ryan,1,32492,0.0,0.0,,0.5,0.5,-1.0,
Ryan,1,32495,0.0,1.0,,0.0,0.0,-1.0,
Ryan,1,38279,0.08337361043982601,0.16674722087965202,,0.416626389560174,0.333252779120348,-1.0,
Ryan,1,56202,0.5,0.0,,0.0,0.5,-1.0,
Ryan,1,58694,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,65600,0.0,0.0,,0.0,0.0,-1.0,
Ryan,1,83402,0.16675,0.0,,0.5,0.33325,-1.0,
Ryan,1,83414,0.13327733445331094,0.2000559988800224,,0.2000559988800224,0.4666106677866443,-1.0,
Ryan,1,83421,0.0,0.0,,0.0,1.0,-1.0,
Ryan,1,94815,0.0,0.3333,,0.6667000000000001,0.0,-1.0,
Ryan,1,97902,0.5,0.0,,0.5,0.0,-1.0,
Ryan,1,98074,0.0,0.0,,1.0,0.0,-1.0,
Ryan,1,108565,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,0,0.2702010248324793,0.5211273157272368,,0.076941269215609,0.13173039022467484,-1.0,
Ryan,2,5169,0.499912510936133,0.2500437445319335,,0.2500437445319335,0.0,-1.0,
Ryan,2,5171,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,5188,0.3333333333333333,0.4444444444444444,,0.1111111111111111,0.1111111111111111,-1.0,
Ryan,2,5193,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,6494,0.0,0.25,,0.75,0.0,-1.0,
Ryan,2,6496,0.5,0.5,,0.0,0.0,-1.0,
Ryan,2,6498,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,6500,1.0,0.0,,0.0,0.0,-1.0,
Ryan,2,6501,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,6502,0.2500437445319335,0.7499562554680665,,0.0,0.0,-1.0,
Ryan,2,6507,0.0,0.6666666666666666,,0.0,0.3333333333333333,-1.0,
Ryan,2,6508,0.0999890001099989,0.7000329996700032,,0.0999890001099989,0.0999890001099989,-1.0,
Ryan,2,6509,0.5,0.5,,0.0,0.0,-1.0,
Ryan,2,6510,0.0,0.7142857142857143,,0.0,0.2857142857142857,-1.0,
Ryan,2,6511,0.1999319959197552,0.7001020061203672,,0.0999659979598776,0.0,-1.0,
Ryan,2,6512,0.1111111111111111,0.4444444444444444,,0.4444444444444444,0.0,-1.0,
Ryan,2,6513,0.14285714285714285,0.5714285714285714,,0.14285714285714285,0.14285714285714285,-1.0,
Ryan,2,6515,0.16666666666666666,0.6666666666666666,,0.16666666666666666,0.0,-1.0,
Ryan,2,6518,0.0,0.0,,1.0,0.0,-1.0,
Ryan,2,6519,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,-1.0,
Ryan,2,6521,0.14285714285714285,0.7142857142857143,,0.0,0.14285714285714285,-1.0,
Ryan,2,6524,0.375,0.5,,0.125,0.0,-1.0,
Ryan,2,6525,0.7500750075007501,0.12496249624962497,,0.12496249624962497,0.0,-1.0,
Ryan,2,6527,0.14285714285714285,0.7142857142857143,,0.14285714285714285,0.0,-1.0,
Ryan,2,6528,0.3636785162287481,0.5454404945904173,,0.09088098918083462,0.0,-1.0,
Ryan,2,11996,0.0,0.75,,0.0,0.25,-1.0,
Ryan,2,14233,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,31470,0.14285714285714285,0.6666666666666666,,0.14285714285714285,0.047619047619047616,-1.0,
Ryan,2,32492,0.3333333333333333,0.49999999999999994,,0.16666666666666666,0.0,-1.0,
Ryan,2,32495,0.0,0.6665888940737285,,0.0,0.33341110592627154,-1.0,
Ryan,2,38089,0.0,0.0,,1.0,0.0,-1.0,
Ryan,2,38279,0.0799793601651187,0.760061919504644,,0.0799793601651187,0.0799793601651187,-1.0,
Ryan,2,46367,0.0,0.33340000000000003,,0.0,0.6666,-1.0,
Ryan,2,56202,0.0,0.8889024688340259,,0.11109753116597408,0.0,-1.0,
Ryan,2,58544,0.2857142857142857,0.7142857142857143,,0.0,0.0,-1.0,
Ryan,2,58694,0.0,0.75,,0.0,0.25,-1.0,
Ryan,2,65600,0.0,1.0,,0.0,0.0,-1.0,
Ryan,2,65727,1.0,0.0,,0.0,0.0,-1.0,
Ryan,2,83402,0.2499531220701294,0.5000937558597413,,0.0,0.2499531220701294,-1.0,
Ryan,2,83414,0.08692476260043829,0.7392257121986853,,0.08692476260043829,0.08692476260043829,-1.0,
Ryan,2,83421,0.25,0.75,,0.0,0.0,-1.0,
Ryan,2,94815,0.39997200055998877,0.6000279994400112,,0.0,0.0,-1.0,
Ryan,2,97902,0.3333333333333333,0.6666666666666666,,0.0,0.0,-1.0,
Ryan,2,98074,0.25003749812509374,0.7499625018749062,,0.0,0.0,-1.0,
Ryan,3,0,0.21894348968558397,0.592769337642333,,0.06804796278957384,0.1202392098825093,-1.0,
Ryan,3,5169,0.0,0.6667000000000001,,0.0,0.3333,-1.0,
Ryan,3,5171,0.4,0.6,,0.0,0.0,-1.0,
Ryan,3,5188,0.3333333333333333,0.5556,,0.0,0.11106666666666666,-1.0,
Ryan,3,5193,0.125,0.75,,0.0,0.125,-1.0,
Ryan,3,6494,0.0,0.5555555555555556,,0.3333333333333333,0.1111111111111111,-1.0,
Ryan,3,6496,0.0,0.6999879995199808,,0.0999639985599424,0.20004800192007682,-1.0,
Ryan,3,6498,0.0,0.4444444444444444,,0.2222222222222222,0.3333333333333333,-1.0,
Ryan,3,6500,0.3332944470368642,0.3332944470368642,,0.16670555296313577,0.16670555296313577,-1.0,
Ryan,3,6501,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,-1.0,
Ryan,3,6502,0.3332944470368642,0.25,,0.25,0.16670555296313577,-1.0,
Ryan,3,6507,0.18184793280244357,0.5454347114650376,,0.18184793280244357,0.09086942293007527,-1.0,
Ryan,3,6508,0.0,0.7777777777777778,,0.0,0.2222222222222222,-1.0,
Ryan,3,6509,0.15380177685473637,0.5384792892581055,,0.23076035537094727,0.07695857851621091,-1.0,
Ryan,3,6510,0.0,0.9285408185129633,,0.07145918148703664,0.0,-1.0,
Ryan,3,6511,0.2857617360496014,0.5,,0.2142382639503986,0.0,-1.0,
Ryan,3,6512,0.21432244793005917,0.5713551041398817,,0.07148367189508871,0.14283877603497042,-1.0,
Ryan,3,6513,0.16666666666666666,0.7777333333333333,,0.0556,0.0,-1.0,
Ryan,3,6515,0.041715097507426066,0.6249515691592407,,0.12501614361358648,0.2083171897197469,-1.0,
Ryan,3,6518,0.166625,0.833375,,0.0,0.0,-1.0,
Ryan,3,6519,0.1999479979199168,0.8000520020800832,,0.0,0.0,-1.0,
Ryan,3,6521,0.08330416520826041,0.7500875043752188,,0.08330416520826041,0.08330416520826041,-1.0,
Ryan,3,6524,0.0,0.8750406239844004,,0.0,0.12495937601559962,-1.0,
Ryan,3,6525,0.0,0.5555555555555556,,0.3333333333333333,0.1111111111111111,-1.0,
Ryan,3,6527,0.2499718753515581,0.7500281246484419,,0.0,0.0,-1.0,
Ryan,3,6528,0.09996599795987758,0.7001020061203671,,0.09996599795987758,0.09996599795987758,-1.0,
Ryan,3,11996,0.22728429625859,0.5454314074828202,,0.04543140748282006,0.18185288877576994,-1.0,
Ryan,3,14233,0.0,0.5,,0.5,0.0,-1.0,
Ryan,3,31470,0.24138382911807105,0.6896868038264972,,0.034464683527715895,0.034464683527715895,-1.0,
Ryan,3,32492,0.2856975518331967,0.4856506969661473,,0.11432587560032798,0.11432587560032798,-1.0,
Ryan,3,32495,0.08331527627302276,0.8333694474539546,,0.0,0.08331527627302276,-1.0,
Ryan,3,38089,0.0,1.0,,0.0,0.0,-1.0,
Ryan,3,38279,0.1795234725171031,0.6282142014626091,,0.11535739561217268,0.07690493040811512,-1.0,
Ryan,3,46367,0.0,0.7142857142857143,,0.0,0.2857142857142857,-1.0,
Ryan,3,56202,0.18746405980448533,0.3125359401955146,,0.25,0.25,-1.0,
Ryan,3,58544,0.1,0.8,,0.0,0.1,-1.0,
Ryan,3,58694,0.1764307942091733,0.7058584765255039,,0.0,0.11771072926532267,-1.0,
Ryan,3,65727,0.4,0.0,,0.4,0.2,-1.0,
Ryan,3,83402,0.2571428571428571,0.4857142857142857,,0.2,0.05714285714285714,-1.0,
Ryan,3,83414,0.12001416096294548,0.7000236016049092,,0.08000944064196366,0.09995279679018175,-1.0,
Ryan,3,83421,0.39283545840922895,0.32143290831815424,,0.07140255009107468,0.2143290831815422,-1.0,
Ryan,3,94815,0.3333,0.5,,0.16670000000000001,0.0,-1.0,
Ryan,3,97902,0.25,0.625,,0.125,0.0,-1.0,
Ryan,3,98074,0.0,1.0,,0.0,0.0,-1.0,
Ryan,3,108565,0.0,0.6667000000000001,,0.3333,0.0,-1.0,
Ryan,4,0,0.10234118291347208,0.13718510405257395,,0.15604463307776564,0.6044290799561884,-1.0,
Ryan,4,5169,0.0,0.25,,0.125,0.625,-1.0,
Ryan,4,5171,0.12495624781239062,0.0,,0.0,0.8750437521876093,-1.0,
Ryan,4,5188,0.02496,0.17504,,0.12495999999999999,0.67504,-1.0,
Ryan,4,5193,0.09519999999999999,0.047599999999999996,,0.23813333333333334,0.6190666666666667,-1.0,
Ryan,4,6494,0.05004549590536851,0.05004549590536851,,0.3499285064344209,0.549980501754842,-1.0,
Ryan,4,6496,0.0,0.1111111111111111,,0.5555555555555556,0.3333333333333333,-1.0,
Ryan,4,6498,0.2499531220701294,0.37502343896493534,,0.12507031689480594,0.2499531220701294,-1.0,
Ryan,4,6500,0.0,0.0,,0.16661943893454237,0.8333805610654577,-1.0,
Ryan,4,6501,0.1111111111111111,0.1111111111111111,,0.2222222222222222,0.5555555555555556,-1.0,
Ryan,4,6502,0.0,0.06243847560118127,,0.25003515679932503,0.6875263675994937,-1.0,
Ryan,4,6507,0.09527210398514498,0.23810884159405798,,0.09527210398514498,0.571346950435652,-1.0,
Ryan,4,6508,0.03998368013055895,0.11995104039167687,,0.2000543995648035,0.6400108799129607,-1.0,
Ryan,4,6509,0.4,0.2,,0.13328,0.26672,-1.0,
Ryan,4,6510,0.1578384979392459,0.21050221340253394,,0.21050221340253394,0.42115707525568613,-1.0,
Ryan,4,6511,0.07403950847721263,0.25929382485612074,,0.2222740706175144,0.4443925960491523,-1.0,
Ryan,4,6512,0.0,0.1818528887757699,,0.22728429625858998,0.5908628149656401,-1.0,
Ryan,4,6513,0.21739697443922795,0.08698487219613979,,0.15219092331768386,0.5434272300469484,-1.0,
Ryan,4,6515,0.1135806790339517,0.06825341267063353,,0.2726636331816591,0.5455022751137557,-1.0,
Ryan,4,6518,0.06671466282697383,0.13330933525317973,,0.13330933525317973,0.6666666666666666,-1.0,
Ryan,4,6519,0.0,0.12504530627038782,,0.12504530627038782,0.7499093874592243,-1.0,
Ryan,4,6521,0.11107654013690105,0.11107654013690105,,0.22230864965774733,0.5555382700684506,-1.0,
Ryan,4,6524,0.07410082334248158,0.18517983533150367,,0.18517983533150367,0.5555395059945111,-1.0,
Ryan,4,6525,0.08339756435948821,0.16664097425620472,,0.16664097425620472,0.5833204871281024,-1.0,
Ryan,4,6527,0.0,0.18178099004500206,,0.0,0.818219009954998,-1.0,
Ryan,4,6528,0.19231923192319234,0.23072307230723074,,0.03840384038403841,0.5385538553855386,-1.0,
Ryan,4,11996,0.07894404446128583,0.2105595553871416,,0.10521662245800177,0.6052797776935708,-1.0,
Ryan,4,14233,0.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,-1.0,
Ryan,4,31470,0.0555,0.11116666666666666,,0.22216666666666668,0.6111666666666667,-1.0,
Ryan,4,32492,0.11910747957259585,0.2380578252671276,,0.023884349465744813,0.6189503456945318,-1.0,
Ryan,4,32495,0.09094627761112625,0.2727024815925825,,0.2727024815925825,0.36364875920370876,-1.0,
Ryan,4,38089,0.0,0.1249828131445071,,0.1249828131445071,0.7500343737109859,-1.0,
Ryan,4,38279,0.09651898734177214,0.13161680092059838,,0.2981875719217491,0.47367663981588026,-1.0,
Ryan,4,46367,0.04552065154159395,0.04552065154159395,,0.36358347876672487,0.5453752181500874,-1.0,
Ryan,4,56202,0.0,0.2999864992574592,,0.10004050222762254,0.5999729985149184,-1.0,
Ryan,4,58544,0.05257922410117949,0.26318033252806594,,0.26318033252806594,0.4210601108426887,-1.0,
Ryan,4,58694,0.0,0.31575955662924543,,0.26318033252806594,0.4210601108426887,-1.0,
Ryan,4,65600,0.0,0.0,,0.0,0.0,-1.0,
Ryan,4,65727,0.0,0.0,,0.5,0.5,-1.0,
Ryan,4,83402,0.05106382978723405,0.10198581560283689,,0.1224113475177305,0.7245390070921985,-1.0,
Ryan,4,83414,0.13586666666666666,0.1852,,0.1728,0.5061333333333333,-1.0,
Ryan,4,83421,0.1538787023977433,0.07686882933709449,,0.10253878702397742,0.6667136812411848,-1.0,
Ryan,4,94815,0.05554259043173863,0.11108518086347725,,0.11108518086347725,0.7222870478413069,-1.0,
Ryan,4,97902,0.4,0.2,,0.0,0.4,-1.0,
Ryan,4,98074,0.06255155347814131,0.06255155347814131,,0.18751718449271376,0.6873797085510035,-1.0,
Ryan,4,108565,0.0,0.16666666666666666,,0.5,0.3333333333333333,-1.0,
Ryan,5,0,0.096775,0.21137499999999998,,0.226025,-1.0,0.46582499999999993,
Ryan,5,5169,0.0417,0.125,,0.25,-1.0,0.5832999999999999,
Ryan,5,5171,0.14288571142885712,0.14288571142885712,,0.14288571142885712,-1.0,0.5713428657134287,
Ryan,5,5188,0.09379062093790622,0.17188281171882813,,0.23437656234376564,-1.0,0.49995000499950004,
Ryan,5,5193,0.1026,0.1026,,0.3333,-1.0,0.46149999999999997,
Ryan,5,6494,0.048799999999999996,0.1463,,0.2195,-1.0,0.5854,
Ryan,5,6496,0.0435,0.0435,,0.1739,-1.0,0.7391,
Ryan,5,6498,0.1176,0.0,,0.2353,-1.0,0.6470999999999999,
Ryan,5,6500,0.032296770322967704,0.1612838716128387,,0.2580741925807419,-1.0,0.5483451654834517,
Ryan,5,6501,0.0384961503849615,0.0384961503849615,,0.2307769223077692,-1.0,0.6922307769223077,
Ryan,5,6502,0.07690000000000001,0.11539999999999999,,0.28850000000000003,-1.0,0.5192,
Ryan,5,6507,0.09300000000000001,0.0698,,0.1628,-1.0,0.6744,
Ryan,5,6508,0.0698,0.3023,,0.09300000000000001,-1.0,0.5349,
Ryan,5,6509,0.1,0.15,,0.35,-1.0,0.4,
Ryan,5,6510,0.0857,0.2286,,0.2286,-1.0,0.4571,
Ryan,5,6511,0.0444,0.0667,,0.1778,-1.0,0.7111,
Ryan,5,6512,0.06,0.04,,0.26,-1.0,0.64,
Ryan,5,6513,0.04479552044795521,0.16418358164183586,,0.20897910208979104,-1.0,0.582041795820418,
Ryan,5,6515,0.05450545054505451,0.17271727172717272,,0.27272727272727276,-1.0,0.5000500050005001,
Ryan,5,6518,0.0,0.030299999999999997,,0.2121,-1.0,0.7576,
Ryan,5,6519,0.0526,0.10529999999999999,,0.15789999999999998,-1.0,0.6842,
Ryan,5,6521,0.16,0.12,,0.2,-1.0,0.52,
Ryan,5,6524,0.0426,0.1489,,0.19149999999999998,-1.0,0.617,
Ryan,5,6525,0.10418958104189581,0.22917708229177083,,0.10418958104189581,-1.0,0.5624437556244375,
Ryan,5,6527,0.069,0.0345,,0.3103,-1.0,0.5861999999999999,
Ryan,5,6528,0.0,0.19149999999999998,,0.23399999999999999,-1.0,0.5745,
Ryan,5,11996,0.0864,0.1605,,0.2593,-1.0,0.4938,
Ryan,5,14233,0.0,0.0,,0.4,-1.0,0.6,
Ryan,5,31470,0.0588,0.15689999999999998,,0.1961,-1.0,0.5882000000000001,
Ryan,5,32492,0.0708,0.2389,,0.1416,-1.0,0.5487,
Ryan,5,32495,0.1143,0.0857,,0.2,-1.0,0.6,
Ryan,5,38089,0.0,0.1429,,0.2857,-1.0,0.5714,
Ryan,5,38279,0.037000000000000005,0.1217,,0.2328,-1.0,0.6085,
Ryan,5,46367,0.054505450545054505,0.2545254525452545,,0.2727272727272727,-1.0,0.41824182418241823,
Ryan,5,56202,0.0364,0.1818,,0.3818,-1.0,0.4,
Ryan,5,58544,0.0682,0.11359999999999999,,0.2273,-1.0,0.5909,
Ryan,5,58694,0.052605260526052605,0.0,,0.23682368236823684,-1.0,0.7105710571057106,
Ryan,5,65600,0.0,0.0,,0.0,-1.0,0.0,
Ryan,5,65727,0.0,0.22219999999999998,,0.6667000000000001,-1.0,0.11109999999999999,
Ryan,5,83402,0.0667,0.1143,,0.23329999999999998,-1.0,0.5857,
Ryan,5,83414,0.0714071407140714,0.0918091809180918,,0.24492449244924488,-1.0,0.5918591859185918,
Ryan,5,83421,0.12359999999999999,0.24719999999999998,,0.2584,-1.0,0.37079999999999996,
Ryan,5,94815,0.03129374125174965,0.2187562487502499,,0.28124375124975,-1.0,0.46870625874825034,
Ryan,5,97902,0.22219999999999998,0.16670000000000001,,0.3333,-1.0,0.2778,
Ryan,5,98074,0.11109999999999999,0.3333,,0.2593,-1.0,0.2963,
Ryan,5,108565,0.3636363636363636,0.1818181818181818,,0.0,-1.0,0.45454545454545453,
Ryan,6,0,0.1732293307332683,0.3272081802045051,,0.4995624890622265,0.0,-1.0,
Ryan,6,5169,0.1905,0.3095,,0.5,0.0,-1.0,
Ryan,6,5171,0.1818181818181818,0.3636363636363636,,0.45454545454545453,0.0,-1.0,
Ryan,6,5188,0.1167,0.2583,,0.625,0.0,-1.0,
Ryan,6,5193,0.0698,0.3488,,0.5814,0.0,-1.0,
