DivisionNm,upto50k,50to99k,100to150k,150kplus,18to34,35to49,50to64,65plus,female,male,englishonly,nonenglish,christian,noreligion,notertiary,tafe,university
Berowra,0.16658869173275517,0.4624636275460718,0.20435898898841787,0.16658869173275517,0.2385561914152282,0.2813401464327828,0.2461309900534966,0.23397267209849237,0.5092922083264769,0.49070779167352313,0.6244805800542741,0.3755194199457259,0.5671812963182269,0.4328187036817731,0.07995860761585084,0.3208344565510405,0.5992069358331087
Blair,0.050594634461141326,0.7493500507052642,0.14946068037245322,0.050594634461141326,0.31802049630125856,0.26715032996479426,0.22951438874556365,0.18531478498838352,0.505175209535442,0.49482479046455796,0.8985360758747326,0.10146392412526743,0.5130450887496192,0.4869549112503809,0.14438644709795137,0.6089220962191376,0.24669145668291106
Blaxland,0.043683986275872895,0.7765792837440854,0.1360527437041688,0.043683986275872895,0.389028232532279,0.25385803422499537,0.20459010316920986,0.1525236300735158,0.4821574644544161,0.5178425355455839,0.2634964524207012,0.7365035475792988,0.6769235473382732,0.3230764526617268,0.2232886595684208,0.37088698922145213,0.405824351210127
Bonner,0.11851784024661967,0.5655312395079816,0.1974330799987791,0.11851784024661967,0.27176550674728706,0.2923317182557162,0.23344411964922115,0.2024586553477756,0.5123830456030058,0.4876169543969942,0.7715912705987148,0.22840872940128523,0.5561040693795863,0.4438959306204136,0.08975064803982291,0.4212602940839126,0.4889890578762645
Boothby,0.10812673186036624,0.6077528699400355,0.17599366633923205,0.10812673186036624,0.2671444769517197,0.23798591766171592,0.22722118789982781,0.26764841748673657,0.5196813629194353,0.4803186370805646,0.8148620082207868,0.18513799177921314,0.4612583189149608,0.5387416810850393,0.08513525924262988,0.3977468698021368,0.5171178709552333
Bowman,0.09214714606091297,0.6447225638428706,0.17098314403530349,0.09214714606091297,0.22526978417266186,0.24430723278520042,0.2630475976361768,0.26737538540596095,0.5118417333961376,0.48815826660386247,0.9228698791725863,0.07713012082741362,0.5385066604825013,0.4614933395174987,0.10836801536680868,0.5954884625803433,0.29614352205284805
Braddon,0.060515873015873016,0.7377409297052154,0.14122732426303855,0.060515873015873016,0.23425447293316676,0.20964617694591217,0.2667255034557062,0.2893738466652149,0.5123730066725695,0.48762699332743054,0.9580393218241924,0.041960678175807606,0.4338949012607386,0.5661050987392614,0.1687170823809997,0.5988671370366689,0.2324157805823313
Bradfield,0.24987530711396005,0.33595958103190293,0.16428980474017696,0.24987530711396005,0.22854874841070696,0.29125939280596835,0.2460595623305595,0.2341322964527652,0.5177722739139166,0.4822277260860834,0.6289338165172611,0.3710661834827389,0.5056522291375587,0.49434777086244125,0.06950068046762073,0.2179778700095519,0.7125214495228274
Brand,0.07987353853495585,0.6415930963175057,0.19865982661258252,0.07987353853495585,0.3080834752981261,0.2756984667802385,0.23108177172061328,0.18513628620102215,0.5007376882376883,0.4992623117623118,0.8669860110793887,0.13301398892061134,0.44843560478744393,0.5515643952125561,0.15411099832652053,0.6191050999972566,0.22678390167622287
Brisbane,0.1758382086538176,0.46784268305962246,0.18048089963274236,0.1758382086538176,0.4273935040358398,0.26146706317022617,0.18680080845530966,0.12433862433862433,0.5033204734334841,0.49667952656651587,0.8068528123095323,0.1931471876904677,0.46626134072580644,0.5337386592741935,0.09873011384899415,0.2846640664631966,0.6166058196878093
